RESULT,PONO,BATCHNO,MIXNO,PDATE,M1T10,T10RE,M1T90,T90RE,M1ML,M1MH,D2MN,D2MNRE,Hard,HardRE,ram_count_closed,ram_closedtime,ram_closedtimemax,ram_opentime,ram_opentimemax,temp_avg_all,temp_avg_when_ram_closed,temp_avg_when_ram_open,temp_max_when_ram_closed,temp_max_when_ram_open,temp_max_minus_min_when_ram_closed,tempinc_avg_when_ram_closed,tempinc_max_when_ram_closed,heat_flux_when_ram_all,heat_flux_when_ram_closed,heat_flux_when_ram_open,volt_avg_all,volt_avg_when_ram_closed,volt_avg_when_ram_open,volt_max_when_ram_closed,volt_max_when_ram_open,volt_max_minus_min,physics_flux_all,physics_flux_when_ram_closed,physics_flux_when_ram_open
OK,14670362,12,K-RECU-2,737838,259.0,OK,691.0,OK,3.43,25.72,90.8,OK,81.0,OK,4,210,95,121,76,62.43141993957705,68.54047619047618,51.828925619834706,108.4,94.4,108.4,0.0049244475504846286,0.03874092009685234,20664.800000000007,14393.5,6271.3,102.78851963746223,135.36666666666667,46.247933884297524,316.0,116.0,316.0,34023.0,28427.0,5596.0
OK,14670362,15,K-RECU-2,737838,266.0,OK,694.0,OK,3.3,25.22,90.6,OK,82.0,OK,4,211,95,116,73,62.200611620795094,67.10426540284361,53.28103448275862,106.9,90.6,106.9,0.004618806830655789,0.056310679611650725,20339.6,14159.0,6180.6,101.08868501529051,133.38388625592418,42.3448275862069,310.0,108.0,310.0,33056.0,28144.0,4912.0
NG,14667345,3,K-RECU-2,737829,281.0,OK,698.0,OK,2.85,23.69,88.8,OK,84.0,NG,4,214,96,116,74,61.64545454545455,67.44626168224299,50.94396551724138,108.3,91.1,108.3,0.0047382471162145,0.0521042084168337,20343.0,14433.5,5909.5,103.04848484848485,137.14018691588785,40.1551724137931,311.0,92.0,311.0,34006.0,29348.0,4658.0
OK,14664824,1,K-RECU-2,737823,265.0,OK,688.0,OK,3.23,25.01,92.1,OK,80.0,OK,4,188,64,134,68,49.51583850931678,61.209574468085115,33.10970149253732,105.7,79.1,105.7,0.00767810974393952,0.05573770491803288,15944.1,11507.4,4436.700000000002,111.055900621118,161.74468085106383,39.940298507462686,350.0,92.0,350.0,35760.0,30408.0,5352.0
NG,14664824,3,K-RECU-2,737823,310.0,NG,710.0,OK,3.0,25.39,97.7,NG,80.0,OK,4,188,69,95,57,41.74416961130742,50.39095744680851,24.63263157894737,93.0,69.7,93.0,0.007700440532670867,0.11830357142857155,11813.6,9473.5,2340.100000000001,109.13780918727915,146.32978723404256,35.536842105263155,276.0,99.0,276.0,30886.0,27510.0,3376.0
NG,14664824,6,K-RECU-2,737823,291.0,NG,699.0,OK,3.57,26.98,102.0,NG,82.0,OK,4,186,71,91,52,53.98483754512636,59.27096774193549,43.18021978021979,98.0,75.8,98.0,0.0051596638378971545,0.04806408544726293,14953.8,11024.4,3929.4,111.69314079422381,149.0483870967742,35.34065934065934,269.0,83.0,269.0,30939.0,27723.0,3216.0
NG,14664824,9,K-RECU-2,737823,293.0,NG,708.0,OK,3.1,24.84,94.6,OK,80.0,OK,4,198,67,93,50,57.71855670103092,63.20707070707071,46.03333333333333,104.0,77.5,104.0,0.005014550835966415,0.06479859894921182,16796.1,12515.0,4281.0999999999985,111.08247422680412,145.54040404040404,37.72043010752689,268.0,84.0,268.0,32325.0,28817.0,3508.0
NG,9202102006,1,K-RECU-2,737823,242.0,OK,699.0,OK,3.09,26.73,74.9,NG,82.0,OK,4,181,66,51,43,61.84525862068966,65.42430939226519,49.143137254901966,99.7,92.5,99.7,0.006734299037272123,0.05296610169491525,14348.100000000002,11841.8,2506.3,131.48706896551724,142.1657458563536,93.58823529411764,332.0,145.0,332.0,30505.0,25732.0,4773.0
OK,14662756,1,K-RECU-2,737817,282.0,OK,705.0,OK,2.71,23.44,86.3,OK,80.0,OK,4,193,65,129,62,50.37608695652173,61.31088082901554,34.01627906976744,107.6,95.6,107.6,0.007162517615799722,0.04982206405693945,16221.1,11833.0,4388.1,112.12422360248449,161.6580310880829,38.01550387596899,357.0,103.0,357.0,36104.0,31200.0,4904.0
OK,14662756,3,K-RECU-2,737817,286.0,OK,712.0,OK,3.25,25.55,94.8,OK,82.0,OK,4,188,65,96,47,57.130985915492964,63.41436170212766,44.82604166666667,103.2,80.7,103.2,0.005387644275708759,0.036363636363636334,16225.2,11921.9,4303.3,111.55633802816901,147.86170212765958,40.458333333333336,299.0,92.0,299.0,31682.0,27798.0,3884.0
OK,14662756,6,K-RECU-2,737817,262.0,OK,687.0,OK,3.81,26.92,94.2,OK,81.0,OK,4,213,83,110,46,59.57925696594427,64.65962441314554,49.74181818181817,106.3,96.0,106.3,0.004451852329403911,0.035211267605633804,19244.1,13772.5,5471.5999999999985,105.43962848297214,142.26760563380282,34.127272727272725,292.0,92.0,292.0,34057.0,30303.0,3754.0
OK,14662756,9,K-RECU-2,737817,272.0,OK,704.0,OK,3.64,26.4,89.4,OK,82.0,OK,4,195,65,89,46,56.63661971830986,62.51538461538462,43.7561797752809,102.9,76.3,102.9,0.005252416912808968,0.0488997555012225,16084.8,12190.5,3894.3,108.90492957746478,141.1076923076923,38.348314606741575,280.0,111.0,280.0,30929.0,27516.0,3413.0
NG,14661464,1,K-RECU-2,737816,279.0,OK,733.0,OK,3.31,26.16,96.0,NG,80.0,OK,4,182,64,141,95,48.87647058823529,61.776923076923076,32.224822695035456,106.5,82.4,106.5,0.007348815672251984,0.06918238993710689,15787.1,11243.4,4543.7,109.49226006191952,166.71428571428572,35.631205673758856,338.0,106.0,338.0,35366.0,30342.0,5024.0
NG,14661464,3,K-RECU-2,737816,272.0,OK,686.0,OK,3.25,25.73,96.2,NG,80.0,OK,4,187,65,135,79,60.681366459627334,67.71336898395721,50.940740740740736,104.5,94.2,104.5,0.004959357122023545,0.03777335984095439,19539.4,12662.4,6877.0,102.63664596273293,149.49732620320856,37.725925925925935,301.0,87.0,301.0,33049.0,27956.0,5093.0
NG,14661464,6,K-RECU-2,737816,276.0,OK,694.0,OK,3.51,26.34,99.2,NG,82.0,OK,4,185,65,138,76,55.3702786377709,61.90054054054053,46.61594202898551,102.8,91.1,102.8,0.005231935867832669,0.036674816625916866,17884.6,11451.6,6433.0,102.6780185758514,152.26486486486488,36.20289855072464,304.0,76.0,304.0,33165.0,28169.0,4996.0
OK,14661464,9,K-RECU-2,737816,280.0,OK,703.0,OK,3.25,25.32,89.5,OK,82.0,OK,4,184,66,113,73,57.81043771043771,64.81847826086957,46.39911504424778,105.3,86.3,105.3,0.0055589203032691365,0.04298642533936648,17169.7,11926.6,5243.0999999999985,106.02356902356901,148.69021739130434,36.54867256637168,314.0,95.0,314.0,31489.0,27359.0,4130.0
OK,14660733,1,K-RECU-2,737815,270.0,OK,713.0,OK,2.93,25.3,84.6,OK,81.0,OK,4,184,65,139,97,48.76439628482973,64.72880434782608,27.63165467625899,106.8,90.5,106.8,0.007356310259281709,0.06501547987616102,15750.9,11910.1,3840.8,113.4582043343653,164.30434782608697,46.15107913669065,386.0,113.0,386.0,36647.0,30232.0,6415.0
OK,14660733,3,K-RECU-2,737815,270.0,OK,704.0,OK,3.73,27.72,94.0,OK,82.0,OK,4,187,66,136,86,57.66346749226007,65.94973262032086,46.26985294117648,104.3,93.9,104.3,0.005335240114863643,0.03935185185185175,18625.3,12332.6,6292.700000000002,101.61300309597523,147.63636363636363,38.33088235294117,333.0,100.0,333.0,32821.0,27608.0,5213.0
OK,14660733,6,K-RECU-2,737815,259.0,OK,707.0,OK,3.63,27.1,93.8,OK,80.0,OK,4,181,66,113,68,58.12925170068028,66.80552486187845,44.23185840707965,106.3,90.0,106.3,0.0061199214970616925,0.03989361702127659,17090.0,12091.8,4998.200000000002,108.59183673469387,149.64088397790056,42.840707964601776,346.0,109.0,346.0,31926.0,27085.0,4841.0
OK,14660733,9,K-RECU-2,737815,268.0,OK,705.0,OK,3.36,26.81,89.0,OK,80.0,OK,4,183,67,107,70,55.75310344827586,62.70054644808742,43.87102803738318,101.4,83.4,101.4,0.005721773369074472,0.0375,16168.4,11474.2,4694.199999999999,105.61379310344827,145.6775956284153,37.09345794392523,336.0,96.0,336.0,30628.0,26659.0,3969.0
OK,14661437,1,K-RECU-2,737815,276.0,OK,697.0,OK,2.6,23.75,84.4,OK,80.0,OK,4,182,65,140,94,53.0972049689441,66.37857142857142,35.83142857142857,107.8,91.1,107.8,0.006787291586793165,0.1014760147601476,17097.300000000007,12080.899999999998,5016.4,107.7360248447205,158.3406593406593,41.95,351.0,105.0,351.0,34691.0,28818.0,5873.0
OK,14661437,3,K-RECU-2,737815,271.0,OK,692.0,OK,3.15,25.55,90.4,OK,81.0,OK,4,179,65,116,67,58.749491525423714,64.45307262569831,49.948275862068975,103.1,84.6,103.1,0.005461250297958979,0.05636070853462146,17331.1,11537.1,5794.000000000001,105.27457627118643,149.48603351955308,37.05172413793103,303.0,91.0,303.0,31056.0,26758.0,4298.0
NG,14661437,6,K-RECU-2,737815,280.0,OK,701.0,OK,3.27,26.11,95.1,NG,80.0,OK,4,191,66,83,46,59.372992700729924,64.91413612565444,46.621686746987955,103.1,80.6,103.1,0.005199975896603175,0.06438631790744458,16268.2,12398.6,3869.6,110.87591240875912,143.41361256544502,36.0,292.0,80.0,292.0,30380.0,27392.0,2988.0
OK,14661437,9,K-RECU-2,737815,262.0,OK,681.0,OK,3.51,26.47,95.0,OK,80.0,OK,4,188,65,84,47,59.701470588235296,65.3186170212766,47.12976190476193,103.6,80.3,103.6,0.004990196930672718,0.03835227272727256,16238.8,12279.9,3958.900000000001,117.04779411764706,151.93085106382978,38.976190476190474,301.0,92.0,301.0,31837.0,28563.0,3274.0
OK,14656618,1,K-RECU-2,737805,273.0,OK,715.0,OK,2.57,23.1,78.4,OK,80.0,OK,4,186,65,137,78,52.22786377708978,64.11989247311827,36.082481751824815,104.7,94.1,104.7,0.006702241380380573,0.0970873786407767,16869.6,11926.3,4943.3,108.41795665634676,158.42473118279568,40.52554744525548,338.0,119.0,338.0,35019.0,29467.0,5552.0
OK,14656618,3,K-RECU-2,737805,265.0,OK,707.0,OK,3.16,25.5,84.8,OK,82.0,OK,4,185,65,137,77,58.598136645962725,66.73081081081081,47.616058394160575,105.3,96.2,105.3,0.00564110730983389,0.039408866995073934,18868.6,12345.2,6523.4,102.80124223602483,150.71891891891892,38.09489051094891,334.0,95.0,334.0,33102.0,27883.0,5219.0
OK,14656618,6,K-RECU-2,737805,266.0,OK,699.0,OK,3.12,25.14,83.0,OK,82.0,OK,4,183,66,100,60,56.45194346289753,63.340983606557366,43.84500000000001,101.1,85.1,101.1,0.005583725613384782,0.04216867469879521,15975.9,11591.4,4384.500000000001,106.53356890459364,144.27322404371589,37.47,311.0,92.0,311.0,30149.0,26402.0,3747.0
OK,14656618,9,K-RECU-2,737805,264.0,OK,708.0,OK,3.17,25.72,84.9,OK,83.0,OK,4,180,65,100,57,58.395,64.875,46.731,103.2,87.0,103.2,0.005636296522026597,0.03855421686746991,16350.6,11677.5,4673.0999999999985,110.275,148.00555555555556,42.36,330.0,106.0,330.0,30877.0,26641.0,4236.0
OK,14656440,3,K-RECU-2,737804,273.0,OK,696.0,OK,2.96,25.15,79.6,OK,80.0,OK,4,187,65,136,84,59.789164086687315,67.33262032085564,49.41691176470589,104.6,93.4,104.6,0.005110220707360128,0.0492227979274611,19311.9,12591.2,6720.7,103.9907120743034,149.03743315508018,42.0514705882353,342.0,104.0,342.0,33589.0,27870.0,5719.0
OK,14656440,6,K-RECU-2,737804,266.0,OK,697.0,OK,3.16,26.01,81.9,OK,80.0,OK,4,187,65,136,86,57.4702786377709,67.92673796791443,43.09264705882353,105.5,94.4,105.5,0.0055152151802799285,0.04289544235924937,18562.9,12702.3,5860.6,102.78328173374615,145.63636363636363,43.860294117647065,329.0,97.0,329.0,33199.0,27234.0,5965.0
OK,14656440,9,K-RECU-2,737804,267.0,OK,705.0,OK,3.39,26.61,83.8,OK,80.0,OK,4,188,73,147,97,57.24955223880598,67.72872340425532,43.84761904761904,106.7,92.5,106.7,0.0058337166326315176,0.04581673306772902,19178.6,12733.0,6445.5999999999985,101.68358208955223,146.67553191489358,44.14285714285715,345.0,104.0,345.0,34064.0,27575.0,6489.0
NG,14654995,1,K-RECU-2,737802,314.0,NG,763.0,NG,2.85,29.29,82.3,OK,81.0,OK,4,191,66,99,57,50.872413793103455,59.190052356020935,34.82525252525253,102.4,78.0,102.4,0.006890994075153544,0.06329113924050632,14753.0,11305.3,3447.700000000001,119.91034482758621,160.80104712041884,41.02020202020202,345.0,112.0,345.0,34774.0,30713.0,4061.0
NG,14654995,3,K-RECU-2,737802,306.0,NG,771.0,NG,3.23,28.63,85.6,OK,82.0,OK,4,200,79,89,47,55.719031141868506,62.06700000000001,41.45393258426967,100.6,81.8,100.6,0.0052494107410236725,0.06539509536784736,16102.8,12413.4,3689.400000000001,111.80622837370242,145.065,37.067415730337075,314.0,106.0,314.0,32312.0,29013.0,3299.0
OK,14654995,6,K-RECU-2,737802,272.0,OK,706.0,OK,3.32,26.58,86.0,OK,81.0,OK,4,187,72,105,66,54.46986301369864,60.814438502673795,43.17047619047619,100.0,82.6,100.0,0.00546029568548766,0.05128205128205128,15905.2,11372.3,4532.9000000000015,107.09931506849315,146.94652406417111,36.13333333333333,313.0,105.0,313.0,31273.0,27479.0,3794.0
OK,14654995,9,K-RECU-2,737802,266.0,OK,706.0,OK,3.44,26.34,81.6,OK,83.0,OK,4,198,77,125,83,55.17616099071208,63.29848484848486,42.3104,102.9,85.5,102.9,0.005265330028939916,0.04100946372239726,17821.9,12533.100000000002,5288.799999999998,104.70278637770895,148.07575757575756,36.0,327.0,107.0,327.0,33819.0,29319.0,4500.0
NG,14652819,6,K-RECU-2,737797,270.0,OK,694.0,OK,4.07,28.56,97.9,NG,82.0,OK,4,181,65,108,65,51.78581314878893,58.65027624309393,40.28148148148149,97.6,77.3,97.6,0.006103121142859821,0.041564792176039186,14966.1,10615.7,4350.4000000000015,105.29757785467129,148.292817679558,33.24074074074074,293.0,75.0,293.0,30431.0,26841.0,3590.0
OK,14652819,9,K-RECU-2,737797,275.0,OK,698.0,OK,3.73,27.76,93.5,OK,81.0,OK,4,184,66,94,58,50.280935251798546,56.33315217391304,38.43404255319149,96.4,74.0,96.4,0.005822461820347458,0.0476190476190475,13978.1,10365.3,3612.8,110.33812949640287,149.92934782608697,32.84042553191489,299.0,80.0,299.0,30674.0,27587.0,3087.0
OK,14652819,12,K-RECU-2,737797,273.0,OK,695.0,OK,3.85,28.24,95.0,OK,81.0,OK,4,182,66,97,60,51.454480286738345,58.262087912087914,38.68144329896907,97.3,76.9,97.3,0.005911606621419352,0.035812672176308666,14355.8,10603.7,3752.1,109.9247311827957,149.6813186813187,35.329896907216494,297.0,96.0,297.0,30669.0,27242.0,3427.0
NG,14652819,15,K-RECU-2,737797,269.0,OK,699.0,OK,3.96,28.57,97.3,NG,82.0,OK,4,182,65,113,67,51.2942372881356,57.582967032967034,41.165486725663726,100.4,76.2,100.4,0.006162490425110562,0.032967032967033044,15131.8,10480.1,4651.700000000002,106.7050847457627,153.85714285714286,30.761061946902647,296.0,82.0,296.0,31478.0,28002.0,3476.0
OK,14648648,1,K-RECU-2,737794,247.0,OK,689.0,OK,3.44,26.19,90.5,OK,82.0,OK,4,191,65,131,78,49.135714285714286,61.43717277486912,31.200000000000006,105.5,94.3,105.5,0.007056750915531498,0.0942249240121581,15821.7,11734.500000000002,4087.2,112.96894409937887,164.78534031413614,37.41984732824427,339.0,115.0,339.0,36376.0,31474.0,4902.0
OK,14648648,3,K-RECU-2,737794,259.0,OK,692.0,OK,3.02,24.72,86.9,OK,81.0,OK,4,191,65,132,80,59.300309597523224,67.93612565445025,46.80454545454546,106.4,95.2,106.4,0.0052124230201406295,0.04634146341463411,19154.0,12975.8,6178.2,105.78328173374615,147.15183246073298,45.92424242424242,359.0,102.0,359.0,34168.0,28106.0,6062.0
NG,14648648,6,K-RECU-2,737794,256.0,OK,692.0,OK,4.06,28.14,98.7,NG,82.0,OK,4,191,66,131,73,57.27298136645964,63.860732984293186,47.66793893129771,105.6,88.7,105.6,0.005309137464171427,0.03465346534653462,18441.9,12197.4,6244.5,101.54037267080746,145.4607329842932,37.50381679389313,323.0,97.0,323.0,32696.0,27783.0,4913.0
NG,14648648,9,K-RECU-2,737794,260.0,OK,699.0,OK,3.94,27.95,97.1,NG,82.0,OK,4,191,66,94,48,58.52245614035088,65.07539267015706,45.207446808510646,106.0,83.1,106.0,0.0053906112492983155,0.04891304347826105,16678.9,12429.399999999998,4249.500000000001,112.57192982456141,145.85340314136127,44.94680851063829,333.0,100.0,333.0,32083.0,27858.0,4225.0
OK,14646425,1,K-RECU-2,737787,285.0,OK,704.0,OK,2.63,23.33,80.8,OK,81.0,OK,4,214,81,109,68,51.570897832817344,62.799065420560744,29.52660550458716,106.6,97.5,106.6,0.006689075555385983,0.11805555555555562,16657.4,13439.0,3218.4000000000005,115.96284829721365,155.03271028037383,39.25688073394495,346.0,104.0,346.0,37456.0,33177.0,4279.0
OK,14646425,3,K-RECU-2,737787,235.0,OK,674.0,OK,3.98,27.26,90.8,OK,81.0,OK,4,214,89,108,59,55.01428571428572,63.470093457943925,38.25925925925926,105.0,86.8,105.0,0.00559180303737125,0.056980056980056974,17714.600000000002,13582.6,4132.0,109.35403726708073,145.59345794392524,37.5462962962963,326.0,109.0,326.0,35212.0,31157.0,4055.0
OK,14644316,1,K-RECU-2,737781,272.0,OK,711.0,OK,2.83,23.95,81.7,OK,81.0,OK,4,184,66,139,99,47.59752321981424,61.75923913043478,28.851079136690647,106.4,85.4,106.4,0.007727115558903774,0.058620689655172635,15373.999999999998,11363.7,4010.299999999999,111.3405572755418,166.42934782608697,38.41726618705036,364.0,105.0,364.0,35963.0,30623.0,5340.0
OK,14644316,6,K-RECU-2,737781,267.0,OK,704.0,OK,3.67,26.6,91.1,OK,81.0,OK,4,187,65,136,80,53.70712074303405,61.48770053475936,43.00882352941176,101.7,90.1,101.7,0.005528018036489978,0.047904191616766435,17347.399999999998,11498.2,5849.199999999999,99.0061919504644,148.1283422459893,31.463235294117645,314.0,86.0,314.0,31979.0,27700.0,4279.0
OK,14640048,1,K-RECU-2,737774,274.0,OK,720.0,OK,2.52,23.29,77.9,OK,80.0,OK,4,182,66,142,103,49.63117283950618,68.2,25.831690140845076,109.3,97.3,109.3,0.008236979690534666,0.1624365482233502,16080.500000000002,12412.4,3668.1,112.1141975308642,161.6813186813187,48.58450704225352,364.0,157.0,364.0,36325.0,29426.0,6899.0
OK,14640048,3,K-RECU-2,737774,248.0,OK,701.0,OK,3.81,27.32,85.1,OK,83.0,OK,4,181,66,159,108,56.12676470588235,68.60386740331491,41.92327044025157,107.4,94.3,107.4,0.006464057945471813,0.06338028169014084,19083.1,12417.3,6665.799999999998,101.17058823529413,153.67403314917127,41.40251572327043,384.0,105.0,384.0,34398.0,27815.0,6583.0
OK,14640048,6,K-RECU-2,737774,252.0,OK,702.0,OK,3.71,27.55,84.7,OK,83.0,OK,4,181,65,162,105,52.21807580174928,64.6817679558011,38.29259259259259,106.3,89.4,106.3,0.006682796735202406,0.07521367521367542,17910.800000000007,11707.4,6203.4,99.33819241982508,148.01657458563537,44.95061728395061,369.0,107.0,369.0,34073.0,26791.0,7282.0
OK,14640048,9,K-RECU-2,737774,254.0,OK,700.0,OK,3.64,26.96,84.6,OK,83.0,OK,4,182,66,146,101,54.95762195121951,66.29010989010989,40.830821917808215,104.2,91.0,104.2,0.006067493984728045,0.04904632152588548,18026.1,12064.8,5961.299999999998,100.27134146341464,147.96153846153842,40.82191780821917,336.0,101.0,336.0,32889.0,26929.0,5960.0
OK,14639352,1,K-RECU-2,737773,256.0,OK,705.0,OK,2.65,23.92,78.6,OK,81.0,OK,4,193,68,130,83,55.26934984520125,70.00051813471502,33.39923076923077,111.1,95.6,111.1,0.006912460315961057,0.05932203389830513,17852.0,13510.1,4341.9,120.94117647058823,167.1761658031088,52.3,368.0,140.0,368.0,39064.0,32265.0,6799.0
NG,14639352,3,K-RECU-2,737773,249.0,OK,496.0,NG,4.09,27.61,87.3,OK,83.0,OK,4,200,67,123,82,56.60464396284829,66.46050000000001,40.57886178861789,106.8,90.8,106.8,0.004963436693696885,0.0438144329896908,18283.3,13292.100000000002,4991.200000000002,108.37461300309594,149.715,41.15447154471545,346.0,101.0,346.0,35005.0,29943.0,5062.0
NG,14639352,6,K-RECU-2,737773,253.0,OK,710.0,OK,4.54,29.85,91.9,OK,84.0,NG,4,182,66,115,72,53.30336700336701,61.29175824175825,40.660869565217396,102.2,82.5,102.2,0.005974849545786789,0.04687500000000011,15831.1,11155.1,4676.000000000001,104.32996632996631,149.28571428571428,33.18260869565217,311.0,93.0,311.0,30986.0,27170.0,3816.0
OK,14639352,9,K-RECU-2,737773,255.0,OK,710.0,OK,4.04,28.0,91.7,OK,83.0,OK,4,188,66,134,81,53.845962732919254,62.149468085106385,42.196268656716406,103.9,91.5,103.9,0.005777046173023054,0.042105263157894784,17338.4,11684.1,5654.299999999998,103.42546583850931,150.20744680851064,37.791044776119406,324.0,105.0,324.0,33303.0,28239.0,5064.0
OK,14638296,1,K-RECU-2,737769,247.0,OK,697.0,OK,3.22,25.78,81.0,OK,81.0,OK,4,181,65,144,102,48.471384615384615,64.88674033149171,27.83819444444445,107.3,93.7,107.3,0.00803617818157718,0.09719626168224303,15753.2,11744.5,4008.7,106.63692307692308,163.31491712707182,35.395833333333336,357.0,123.0,357.0,34657.0,29560.0,5097.0
OK,14638296,3,K-RECU-2,737769,254.0,OK,699.0,OK,3.54,26.92,82.2,OK,80.0,OK,4,186,66,137,90,57.017027863777095,67.87204301075269,42.27956204379562,104.7,92.6,104.7,0.005680679288460673,0.049315068493150614,18416.5,12624.2,5792.299999999998,101.83900928792568,150.67741935483872,35.53284671532847,336.0,115.0,336.0,32894.0,28026.0,4868.0
OK,14638296,6,K-RECU-2,737769,264.0,OK,706.0,OK,3.03,25.05,75.9,OK,80.0,OK,4,185,65,139,86,59.012345679012356,67.86162162162162,47.23453237410072,103.8,94.5,103.8,0.005674488691924893,0.06443914081145592,19120.0,12554.4,6565.5999999999985,95.33024691358023,141.9081081081081,33.33812949640288,347.0,98.0,347.0,30887.0,26253.0,4634.0
OK,14638296,9,K-RECU-2,737769,263.0,OK,714.0,OK,3.54,26.42,83.4,OK,81.0,OK,4,179,65,91,51,62.84555555555556,69.76536312849161,49.234065934065924,106.4,93.1,106.4,0.00565857280403959,0.0919765166340508,16968.300000000007,12488.0,4480.299999999998,114.93333333333334,147.54189944134075,50.79120879120879,331.0,112.0,331.0,31032.0,26410.0,4622.0
NG,14637534,1,K-RECU-2,737767,286.0,OK,705.0,OK,2.96,19.45,72.8,NG,77.0,OK,4,186,68,137,92,48.35975232198143,63.49838709677421,27.80656934306569,100.0,98.3,100.0,0.006471246748268624,0.15000000000000008,15620.2,11810.7,3809.5,102.79876160990713,140.30645161290323,51.875912408759135,376.0,149.0,376.0,33204.0,26097.0,7107.0
OK,14637534,3,K-RECU-2,737767,245.0,OK,697.0,OK,3.93,27.64,90.1,OK,81.0,OK,4,187,66,136,85,60.91950464396285,71.69572192513371,46.10220588235293,110.5,99.3,110.5,0.005458650900224883,0.06292134831460668,19677.0,13407.100000000002,6269.9,106.05882352941177,151.63101604278074,43.397058823529406,369.0,109.0,369.0,34257.0,28355.0,5902.0
OK,14637534,6,K-RECU-2,737767,251.0,OK,720.0,OK,3.94,28.39,90.8,OK,82.0,OK,4,182,66,140,79,55.804037267080744,66.02087912087912,42.52214285714286,108.6,90.0,108.6,0.006168545705620757,0.043405676126877915,17968.9,12015.8,5953.1,100.52173913043478,151.23076923076925,34.6,371.0,100.0,371.0,32368.0,27524.0,4844.0
OK,14637534,9,K-RECU-2,737767,250.0,OK,715.0,OK,3.44,26.23,87.6,OK,82.0,OK,4,180,65,143,94,59.69907120743035,70.53277777777778,46.06223776223776,109.6,96.0,109.6,0.006057797876612883,0.04618937644341802,19282.800000000007,12695.9,6586.9,104.94736842105264,152.63888888888889,44.916083916083906,379.0,110.0,379.0,33898.0,27475.0,6423.0
OK,14636224,1,K-RECU-2,737766,265.0,OK,714.0,OK,2.78,24.93,77.2,OK,80.0,OK,4,186,65,77,44,59.69315589353612,67.48279569892472,40.876623376623385,108.1,98.4,108.1,0.007092833999097931,0.055710306406685235,15699.3,12551.8,3147.5,136.06083650190115,163.59139784946237,69.55844155844156,394.0,115.0,394.0,35784.0,30428.0,5356.0
NG,14636224,3,K-RECU-2,737766,249.0,OK,706.0,OK,4.55,30.31,96.4,NG,83.0,OK,4,184,67,115,61,57.823076923076925,67.89347826086956,41.71043478260871,110.3,94.3,110.3,0.006184532932955456,0.09956709956709944,17289.1,12492.4,4796.700000000002,115.70903010033443,162.94565217391303,40.130434782608695,385.0,101.0,385.0,34597.0,29982.0,4615.0
OK,14636224,6,K-RECU-2,737766,260.0,OK,706.0,OK,3.93,28.54,93.6,OK,81.0,OK,4,190,70,93,56,58.48162544169611,65.04526315789475,45.07204301075269,105.7,90.2,105.7,0.005553362463545246,0.09289617486338772,16550.3,12358.600000000002,4191.7,113.62544169611307,150.0157894736842,39.27956989247311,370.0,89.0,370.0,32156.0,28503.0,3653.0
OK,14636224,9,K-RECU-2,737766,258.0,OK,699.0,OK,3.7,27.46,89.3,OK,81.0,OK,4,183,70,98,58,57.056939501779354,64.824043715847,42.55306122448979,104.5,88.5,104.5,0.005809493492458275,0.0638297872340426,16033.0,11862.8,4170.199999999999,112.63701067615658,151.62295081967213,39.83673469387755,347.0,98.0,347.0,31651.0,27747.0,3904.0
NG,14634663,1,K-RECU-2,737761,262.0,OK,707.0,OK,2.33,22.44,69.4,NG,79.0,OK,4,180,65,178,98,53.212011173184365,71.3611111111111,34.858988764044945,112.4,103.6,112.4,0.007908884572007545,0.06683804627249361,19049.9,12845.0,6204.900000000002,107.8854748603352,155.96111111111108,59.26966292134831,365.0,178.0,365.0,38623.0,28073.0,10550.0
OK,14634663,3,K-RECU-2,737761,237.0,OK,692.0,OK,3.72,27.51,83.6,OK,81.0,OK,4,186,65,136,74,61.368633540372656,70.82688172043011,48.433088235294115,109.8,99.4,109.8,0.005293771721210811,0.04522613065326645,19760.7,13173.8,6586.9,107.36335403726707,152.41397849462362,45.75,392.0,125.0,392.0,34571.0,28349.0,6222.0
OK,14634663,6,K-RECU-2,737761,235.0,OK,691.0,OK,3.73,27.66,84.3,OK,83.0,OK,4,188,66,135,73,59.82755417956656,71.1308510638298,44.08666666666667,111.0,98.3,111.0,0.00560909670749085,0.06981981981981986,19324.3,13372.6,5951.700000000002,104.78328173374615,147.9414893617021,44.6814814814815,382.0,109.0,382.0,33845.0,27813.0,6032.0
OK,14634663,9,K-RECU-2,737761,250.0,OK,695.0,OK,3.49,26.54,84.3,OK,81.0,OK,4,187,66,136,66,62.681114551083596,71.93262032085563,49.96029411764707,110.8,103.8,110.8,0.0056074233605545535,0.05227655986509302,20246.0,13451.4,6794.6,107.09597523219814,151.94652406417111,45.42647058823529,385.0,112.0,385.0,34592.0,28414.0,6178.0
OK,14634922,9,K-RECU-2,737761,240.0,OK,698.0,OK,4.28,29.55,91.9,OK,82.0,OK,4,183,66,105,53,61.06076388888889,69.7688524590164,45.883809523809525,110.1,96.8,110.1,0.005984243124550943,0.05714285714285711,17585.5,12767.7,4817.8,117.15277777777777,157.672131147541,46.53333333333333,378.0,109.0,378.0,33740.0,28854.0,4886.0
